reviewText,AspectTerm,Sentiment
We were there for 3 nights in February and with limited time location is so important - and this hotel was the perfect choice .,location general,positive
"Unfortunately , its not well mixed .",food style_options,negative
"Several nearby restuarants , and the hotel had a very good free breakfast .",food_drinks prices,positive
Great value Spent one night at this hotel and thought it was excellent .,hotel general,positive
"It ' s not to clean and rooms are small , typical down town European .",rooms design_features,negative
"I tried out this cereal for the first time in many many years , having eaten it growing up .",food general,positive
this charger is cheap it's so weak it have to be careful how to plug it on i use it for a Ad255e Acer Aspire one it works ! but be careful,Acer,neutral
"Not bad but could be better , even at 3 stars The bathrooms are the most luxurious part of their accommodations -  - really quite nice , but the room itself was fairly spartan .",hotel general,neutral
I ' d say 80 % of the cookies were in ' mint ' condition ( sorry about the pun ) and only a couple that were broken in half .,shipment quality,negative
The accomodations were sufficient .,rooms general,positive
"Unfortunately , the Colon Hotel rooms turned out to be run down , with stained upholstery , linens , and carpeting , no air conditioning , and an old , lumpy bed .",room_amenities cleanliness,negative
"While the location is a bit of a walk from the center of town , we enjoyed walking and seeing the community every bit as much as we enjoyed all of the historic sites .",location general,neutral
this is a very nice hotel in the middle of everything .,location general,positive
"However , way overpriced .",food prices,negative
"If you are intended to reproduce media file stored in your usb hard disk drive, dont buy the WD TV Live Media Player, just buy the WD TV Media Player, it is cheaper and does the same functions and the file reading speed is the same...",usb hard disk drive,neutral
that wasnt the only reason i had a bad stay .,hotel general,negative
I would not buy these again .,food general,negative
New ammenities like bigger closet and sofa to watch TV where totally unexpected for me .,room_amenities design_features,positive
These brown rice bowls are perfect for long - term storage in your pantry - no refrigeration required !,food general,positive
determined that I did not need it for the application since the ethernet cable was wired in the apartment for which I purchased it.,application,neutral
The staff were all very friendly and helpful,service general,positive
Seriously lacking This particular Four Seasons property was absolutely forgettable .,hotel general,negative
"Pros :  - great location - convenient for walking places - tianamen , restaurants etc - safe - internet - nice building interiors , food , spa - courteous staff - decent priceCons :  - dirty bathroom - moldy , water didn ' t drain in shower - smelly hallways - my entire hallway smelled of mold and cigarette smoke",hotel prices,positive
It appears that the box was a little overheated and banged around somewhere along the way here .,food quality,negative
"I've owned all popular trackball mice and this unfortunately not that great for extended use, despite the reviews. The ball is small and thumb gets tired after a while. I also game a lot in FPS multiplayer a games and the response time using thumb isn't as great as I thought it would be. I can game much better using either Microsoft Explorer or Logitech Trackman.",trackball,neutral
