reviewText,AspectTerm,Sentiment
"They were only a buck as an add on item and work as expected. Honestly, it's easier to use a small plastic rubber band if it's a cord you're going to constantly use...",cord,neutral
I was suitably impressed with my previous stay at the Parkcity and will be so again in early July .,hotel general,positive
Grate time,hotel general,positive
"They are a bit pricey , but worth the convenience !",food prices,negative
"The rooms are standard , but the bathrooms are exceptionally big and nice .",rooms general,neutral
Two pounds of tea is an amazingly large amount .,food style_options,neutral
"I mean what can you really say about it.  Its labeling tape.  But looks good, very sticky, and definitely better then the paper kind.  The paper gets dirty quick, this plastic stays clean.....",plastic,positive
The lobby is large with a warm atmosphere and helpful concierge desk .,service general,positive
"The fact that the pivot point on this TV mount was not built straight caused the TV to tilt slightly when it was swung out.  there is no adjustment for it, so i had to make a choice for the tv to either be straight and level when it was pushed against the wall, or when it was out.  i do not recommend this wall mount.to it's benefit though, it was reasonably sturdy and easy to install.",pivot point,negative
I plugged it into my computer and... nothing. Tried it in several different computers (windows 7 and windows 8) and the device is completely dead. Will not be recognized by computers. The worst part is I cannot return it as of a few days ago. I would recommend trying a different brand.,return,negative
"Regardless , I would never purchase this product again because I don ' t want to risk my cats getting sick from it .",food general,negative
Despite being the ugliest building in Boston it is a comfortable hotel whose location is fantastic for most of the central Boston attractions .,hotel design_features,negative
Well above average but not excellent Excellent location .,hotel general,neutral
I had been making my own baby food using a steamer and blender and this is so much easier .,food general,positive
But being a big fan of Jelly Belly I had to try them .,food general,positive
"This is a really nice hotel , but it ' s pretty expensive .",hotel prices,negative
"Still crispy inside even if the outside ' s a little soggy and still good for you too , just not my favorite .",food general,positive
"It is far from the beaches and its pool and health facilities are very small , considering it is in Florida .",facilities design_features,negative
"Free parking ( great bonus )  , nice neighboorhood with good restaurants and stores , if you need them walking distance , and very friendly service .",location general,positive
"They definitely need to work on quality control if they want to keep the prices so high for this stuff , or I might have to go to a different brand .",food quality,neutral
Ok there is street noise but then again you are in the centre of a city and the lift can be heard but not enough to disturb you .,hotel comfort,neutral
This is by far the best price I ' ve found on this yeast as well .,food prices,positive
The sound quality is pretty good and the radio reception is very good.  Previous shower radios we had were far worse in both areas.  I especially like the programable buttons since we each like different stations.  Even though the screen fogs the LCD is still readbale.  The only reason I gave it 4 stars is because I think the price is a bit high for a shower radio.,sound quality,positive
Especially tasty on cottage cheese .,food quality,positive
"If you liked the McDonaldland Cookies as a kid , go for the Elfin Crackers , they are very similar in flavor .",food quality,neutral
"It contains the right amount of moisture , not to dry , not to moist .",food general,positive
"I have used this product for many years , I am happy that Amazon has it !",amazon availability,positive
INSTEAD RECEIVED ONLY 16 .,food general,neutral
I can ' t imagine ever sending this as a gift .,food general,negative
These RCA wireless connectors are okay for basic phone conversation over short distances.  Don't bother trying to use them for data such as with TiVo or a computer.  They simply won't work.  They use a fairly old technology and even basic phone conversation can result in interference from other devices in the house.,technology,negative
"Some people have talked about different aftertastes or flavors but to me it tastes the same as other bottled waters , even when drunk back to back .",food quality,neutral
