reviewText,AspectTerm,Sentiment
I have been dissapointed at the store recently with my Top Sirloins .,food general,negative
Great breakfast room .,rooms miscellaneous,positive
"The twin room we had was very spacious and had a very useful small kitchenette , with microwave , dishwasher and small stoveThe breakfast buffet was very busy with a long que , but worth the wait and had a good selection .",hotel comfort,negative
The best chip currently available is the Lant Chips on your Amazon . com site .,food general,positive
"clean sound, great range, goes through walls, bass is really bad. overall sound quality is ok but i expected better for the price",sound quality,neutral
Hoped for more I went on Orbitz . com to book the hotel and was quite excited after reading the reviews and seeing pictures of the hotel .,hotel general,negative
"I mean , they ' re healthy , convenient and edible  but if you like to chew and really enjoy your food , it ' s disappointing .",food quality,negative
"was not what i was looking for, wouldn't fit in my nikon 5100 so i had to return it to it's owner..",nikon,neutral
"My favorite Italian roast is still Tully ' s Coffee Italian , K - cups for Keurig Brewers , 24 - count , Boxes ( Pack of 2 ) although this cup is a good every morning or anytime coffee with that crisp Italian finish .",food quality,positive
Served it's purpose but was sent different one that what I ordered. I ended up cutting it to fit my screen and I am not that picky about it.,screen,neutral
"However , teh price would most likely keep me from purchasing .",food prices,negative
Rooms were adeqate and well decorated with clean and modern bathrooms .,rooms cleanliness,positive
This stylus works but there is nothing special about it. I would have liked it to be a little heavier but in a way i guess that could be a bad thing.,stylus,neutral
"It seemed a reasonable price for higher quality food . it was , and it is  trouble is my guys won ' t touch it , prefer the cheapo kitten chow !",food quality,negative
We had a lovely stay at the Sorrento .,hotel general,positive
"It made a great mothers day gift , as no place around here sells anything remotely close to it .",amazon availability,positive
and it ' s convienently located right next to the airport .,location general,positive
"but not that good.the video one stop working after few months, but the sound ones still going strong.no hissing that I can notice.Since they were cheap, I just separated the cables, threw the video to the garbage and replace it.",cables,neutral
I am only giving this three stars because the SATA LEDs do not illuminate to indicate proper operation of the power supply.,power supply,neutral
Our Boston Terrier loves these bones - we give them to her as a treat or to keep her busy when we have company .,food general,positive
reviews are spot on excellent location - restauarants and bars are all on the street right in front of the hotel . sites very easily accesible with both the u bahn and s bahn right outside the door . we didnt have breakfast - its 15 euros,food_drinks prices,negative
I really don ' t have much to say but that this is the best purchase,amazon availability,positive
"I've owned all popular trackball mice and this unfortunately not that great for extended use, despite the reviews. The ball is small and thumb gets tired after a while. I also game a lot in FPS multiplayer a games and the response time using thumb isn't as great as I thought it would be. I can game much better using either Microsoft Explorer or Logitech Trackman.",trackball,neutral
