reviewerID,asin,reviewerName,helpful_yes,helpful_total,reviewText,overall,summary,unixReviewTime,reviewTime
A39G12JD41N65D,B00004T8R2,Jeanne Lynn,2,2,I still can't believe that I paid less than $5 for these quality Panasonic headphones. I didn't expect them to be so nice for the price. The sound quality is incredible. They are very durable and feel great on my head. I am extremely pleased with this purchase. I ordered a few more for the kids. I wish that everything this cheap was so well-made.,5.0,Great Headphones for the Money!,1324857600,"12 26, 2011"
A1DB2EVH0HGHBP,B00004T8R2,Jehan Ghouse,1,1,I was looking for a pair of inexpensive headphones to wear while using my treadmill.  I typically replace them every year or so since the perspiration from my walking tends to cause the foam ear pieces to deteriorate.  This pair was within my budget and I opted to give it a try.  Very comfortable fit since the ear pieces swivel nicely about the head piece.  The sound quality is also excellent...bright treble and midrange and full bass. Great value.,5.0,Very comfortable and good sound quality,1392422400,"02 15, 2014"
APFNDSGVBG7UG,B00004T8R2,"Jeremy Colton ""Biology does not have all the ...",0,0,"These headphones are super-light weight and crystal clear.  They are exactly perfect for what I wanted, which is listening to myKindle Keyboard, Wi-Fi, 6"" E Ink Displayin the car.  By the way... y'all know you can listen to books on your kindle keyboard?",5.0,Amazing value,1349568000,"10 7, 2012"
AM2RKBZ539OVW,B00004T8R2,Jeremy M,0,0,"One problem I've had with a lot of headphones is the wiring from the audio jack connection to the ear pieces seems to come loose. Some headphones have been a little more durable than others. These seem about average in durability so far, and the sound quality is okay though nothing remarkable. If you're an audiophile, obviously you'd want to look at other options. But for the average listener who wants an inexpensive pair of headphones, these are okay.",3.0,"Okay headphones: decent sound, okay durability, okay for the money",1360972800,"02 16, 2013"
A3HN1NFTA2Q7VV,B00004T8R2,Jersey Girl,0,1,"Scratchy, uneven sound. Plug does not fit snugly into a regulr 3.5mm jack.They are very lightweight and comfortable but uneven sound quality gives them3 stars.",3.0,Meh,1359331200,"01 28, 2013"
A1AJ1LFYJW80AT,B00004T8R2,J. Gunther,0,0,"I gave these to my spouse primarily for the TV and so the audio doesn't really need to be top notch; I have no idea exactly how good these are in that respect.  He seems pleased with them but frankly, as they are a gift, he isn't likely to say anything bad.",4.0,These were a gift,1371427200,"06 17, 2013"
A3C7PUJ7THYRNY,B00004T8R2,"Jim Locher ""jimlcher""",0,0,"As so many others have already said, these are really good headsets at really good price, so a GREAT VALUE.But no one's mentioned how nicely they self-adjust to your ears.  The ear 'pieces' tilt and twist a bit, so they go nicely right against your ears, which I'm sure helps them sound better.",5.0,"Nice, light and self-adj to your ears",1356393600,"12 25, 2012"
A20DJOMXBJJAEJ,B00004T8R2,jloshsky,0,0,"First off, these are not $100 headphones; but the quality of sound is way better than I expected.  So much so, that I bought a 2nd pair as backup.  For under $10 I do not think you can do better.",5.0,Exceeded expectations,1401321600,"05 29, 2014"
A2WPNDAAIT2512,B00004T8R2,JM,0,0,I was amazed at the quality of the sound from these inexpensive headphones. Even the bass is decent. They are also comfortable to wear.,5.0,Good sound at a great price.,1380844800,"10 4, 2013"
A1ZKA59YVVN4PF,B00004T8R2,Jodi,0,0,The headphones do the job. Now that I have a new laptop with louder sound I don't need them as much.,4.0,Headphones work well,1359331200,"01 28, 2013"
A3E1R7VPFBXDHQ,B00004T8R2,Joe Opinion,0,0,"I cannot use earbuds because they won't stay in my ear, so I have to use headphones.  These fit snugly around my head and if I'm walking or running or even relaxing at home, I can hear my music and podcasts with good sound quality.  The plug fits iPhones or iPods or any standard entry port.  A great buy!",5.0,Good solid (and cheap!) Headphones,1377129600,"08 22, 2013"
A1K73H16UK8XU4,B00004T8R2,"John C ""John""",0,0,I've owned a lot of cheap head phones for the computer and I love these. Great quality and built to last. I bought two more pair.,5.0,very good,1390694400,"01 26, 2014"
A1X7X8KB9NXPAA,B00004T8R2,john mager,0,0,these  head sets i bought for car use. for the price it works well. i do not worry about freq. children do not eather! they are better then some i paid moor for.,4.0,works well.,1395446400,"03 22, 2014"
A2ASW6L6IEKU5L,B00004T8R2,john m,0,0,Got these headphones due to all the great reviews and super price here at Amazon.I usually buy the phillips behind the head earphones but these bad boys are just as good if not better considering the AWESOME PRICE....Invest five bucks and check them out for yourself;you won't be dissappointed...,5.0,Great headphones,1346025600,"08 27, 2012"
A3OTQX89VGYPUI,B00004T8R2,John Smith,0,0,"This is a great pair of headphones for cheap , good bass too . I use pretty expensive headphones in a studio enviornment but you cant use an expensive set for casual everyday use . For only a couple bucks these sound pretty full, are pretty solid and I dont care if they get lost or broken .",5.0,Great headphones for cheap,1361318400,"02 20, 2013"
A242NHKVYIYHHP,B00004T8R2,"Joseph R. Norman ""bnorman""",0,0,Light and comfortable with reasonable fidelity. The only knock I have on these is the foam they used to cover the ear pieces. They seem to deteriorate a lot faster than than any thing else.,4.0,I like these too,1382140800,"10 19, 2013"
A4BPS6GEFHNAY,B00004T8R2,Josh Rios,0,0,"I didn't buy this product for me so I'm not the one that uses it, however it does what it needs to do and havent heard any complaints from the person that I bought it for.",5.0,Does what it is supposed to do.,1398729600,"04 29, 2014"
A2F30TRZIIDMXY,B00004T8R2,"Joshua D. Washburn ""jwashbur""",0,0,"I would not buy these again for my computer lab. They are easy to break, uncomfortable to wear, and just feel cheap. They were cheap, so I can't complain, but they just didn't hold up under the abuse of the students in my lab.",3.0,Works well; uncomfortable; easily broken,1396828800,"04 7, 2014"
A9LRAZ5B8377G,B00004T8R2,JP,0,1,These are a great set of headphones for a great price!  These are used daily and are very durable (very important to us).,5.0,Great Headphones!,1354665600,"12 5, 2012"
A2ICE47SJFD90U,B00004T8R2,J. Rivera-Santiago,0,0,Enough bass to make it sound fine! Just a little uncomfortable to wear but you will get used to it! Great sound for a few bucks!,4.0,Great budget headphones!,1284681600,"09 17, 2010"
A1MIEAEK1K9ZJI,B00004T8R2,J. Swander,0,0,"Low cost headphones that sound good, fit well, and do everything they are supposed to do.  What else can you ask for?",5.0,Great value,1355270400,"12 12, 2012"
A3K1AZRGMQ6IIU,B00004T8R2,J. Valiulis,0,0,"I've been an audiophile for decades, and have had a varied collection of audio equipment, including headphones large and small. These lightweight phones provide some of the best, fullest sound that I have ever heard. They provide the illusion of being in a room with great speakers. I can't recommend these highly enough, especially for the price.",5.0,Outstanding sound quality!,1357257600,"01 4, 2013"
AYEQSGT02CAP3,B00004T8R2,Karen,1,1,Great sound for a great price. I didn't require much from these headphones. I'm mostly using them to listen to audio books and FM radio while I walk. It has a nice long cord (but not too long!) and is definitely more comfortable than the earbuds my CD player came with.,5.0,Good value,1384905600,"11 20, 2013"
A8ZDH1PO2NXBW,B00004T8R2,"Karl K ""Karl K""",0,0,"They work fine.  The sound is good. I find them more comfortable than ear plugs for long time use.  Of course they are bulkier than ear plugs. They are light weight and have very good sound.  The sound is not as good as the expensive ear-muff kind, but for what they are, they are good, IMHO.",4.0,"Very nice, lightweight",1380672000,"10 2, 2013"
A2W5S26XTAFD97,B00004T8R2,Kath,0,0,These headphones worked as well as or better than other headphones I have spent more money on. I wold highly recommend them.,5.0,Great Headphones,1361836800,"02 26, 2013"
A2XKROL6XBFHT3,B00004T8R2,"Kathleen B. Janecka ""kay""",0,0,"I was looking for 'stereo' and hear you have it.  I was looking for comfort and a nice cord, has that, also.  What I miss was the controlling the volume, but that would have cost lost more.  The price and comfort make up for that.  Recommend.",5.0,Great buy for the BUCKS!,1378771200,"09 10, 2013"
AI82OB24HV0BO,B00004T8R2,Keith M. Thompson,0,0,I don't have a lot to say here. There are no cons for this. the sound is great and the cable is long so that you're not getting jerked around when you're listening. I use these at my desk at work and I love them. I'd recommend these and I might buy another pair to have at home. There is no better buy for the price because I don't like in-ear earphones.,5.0,Best Buy for the Money,1390262400,"01 21, 2014"
A3TCKXJSSIHXEW,B00004T8R2,kelker11,2,2,"Ordered these from Amazon because I could no longer find them in local stores.  These headphones have great sound no matter what I'm listening to, and they're durable.  I stuff them into drawers, bags, under pillows, and they keep working.  One pair usually lasts me from twelve to eighteen months.  Really worth the money.",5.0,Great Headphones at a good price,1314057600,"08 23, 2011"
A3CYGJR5YNON0D,B00004T8R2,Ken,0,1,"As it says in the title, they were to small and therefore uncomfortable for a man's size head.  They would probably be okay for a kid especially for the price.",2.0,Good for kids or people with small heads,1307750400,"06 11, 2011"
A3M7WD5FSOCITM,B00004T8R2,Kerry,0,0,These Panasonic headphones are lightweight and sound great. Clear sound and no static at all. Very good price for these headphones too,5.0,Compact headphones,1399852800,"05 12, 2014"
A29GDAD8IAEOKT,B00004T8R2,K. Ferrer,0,0,"I loved these headphones! I think it was a cheap price for such wonderful headphones that had an amazing sound. However, it got squished in one of my bags and broke.Seller: Lowest Prices & Best Services Corp.",5.0,Headphones,1351036800,"10 24, 2012"
A1R5GNP5CWJG44,B00004T8R2,"K. Harmon ""brokefoot""",0,0,"Considering the price, the sound quality is excellent. I was impressed. The ear pads are a little hard but I can live with that.. Well worth the investment.",4.0,You cannot do better for the price,1357776000,"01 10, 2013"
A175V5Z3EFCZG,B00004T8R2,Kindle Customer,0,2,They are very quiet. Even at the highest volume on my sons Leapster Explorer it is hard to hear what is going on through these. Definitely not worth the few dollars you spend on them.,2.0,Not Really Worth It,1386028800,"12 3, 2013"
AFADNTL25LLL8,B00004T8R2,"Kliz15 ""Karen T""",1,1,Perfect for the office. Comfortable and great sound. I use this with myLogitech Speakers z130 in the office. You won't be dissapointed if this is for basic use.,5.0,great price for comfort and sound,1371600000,"06 19, 2013"
AQQTTYTRXWSV,B00004T8R2,"K. L. Palfi ""Pal, K""",0,0,look greatsound finegood bassso far still goingnow I need a pair that stay in my ears when working out....any suggestions not expensive thoughUPDATE: BROKEN,5.0,worked fine,1370995200,"06 12, 2013"
A3U5UT3EH2REVK,B00004T8R2,LaFJGuy,0,0,I was really surprised at the sound that these headphones produce.  Very crisp and a good bass for the price.,5.0,Surprised,1401235200,"05 28, 2014"
A6UONSUT6D70X,B00004T8R2,"Larry D ""PC Larry""",1,1,"Wow!  I actually had to throw these away.  The sound was fine, but I could not get comfortable when I wore them.  Maybe the plastic was deformed?  I don't know.  Maybe I just have a wierd head!  Ha. They would twist on my head and would not lay flat on my ears.  Anyway, I just flat out threw them out.  Couldn't wear them.  Sorry for bad review......but it's the truth!",1.0,Maybe I got a bad pair?  Extremely uncomfortable!,1388102400,"12 27, 2013"
