reviewText,AspectTerm,Sentiment
We spent 4 days at The Benjamin in July ; this was our fourth or fifth stay there over the past few years .,hotel general,positive
An excellent hotel with a very attentive and professional staff .,hotel general,positive
An excellent hotel with a very attentive and professional staff .,service general,positive
"Great location in Midtown on the East Side , close to restaurants , shopping and an easy walk , cab or subway ride to museums .",location general,positive
Highly recommended especially if you can find a good deal online either through the hotel itself or an online travel agency .,hotel general,positive
My only complaint is the high prices for room service and still a $ 10 per day charge for high speed internet .,service general,negative
My only complaint is the high prices for room service and still a $ 10 per day charge for high speed internet .,facilities prices,negative
average at best,hotel general,neutral
"This hotel has a good location , but not a lot else , it took the staff three goes to get us to the right room , including giving us the key to an occupied room , and keys that did not work .",location general,positive
"This hotel has a good location , but not a lot else , it took the staff three goes to get us to the right room , including giving us the key to an occupied room , and keys that did not work .",service general,negative
"We were then allegedly upgraded , from what I cannot imagine , the room was tiny , and not air conditioned .",rooms design_features,negative
"We were then allegedly upgraded , from what I cannot imagine , the room was tiny , and not air conditioned .",room_amenities general,negative
"The continental breakfast was a complete farce , a few stale bread rolls in a converted bedroom , which had then to be carried back to the bedroom , where there was no where to eat but on the bed .",food_drinks style_options,negative
"The continental breakfast was a complete farce , a few stale bread rolls in a converted bedroom , which had then to be carried back to the bedroom , where there was no where to eat but on the bed .",rooms general,negative
"The staff apart from the initial difficulties were pleasant and helpfull , and the hotel seemed clean .",service general,positive
"The staff apart from the initial difficulties were pleasant and helpfull , and the hotel seemed clean .",hotel cleanliness,positive
"Nice hotel , uninteresting location",hotel general,positive
"Nice hotel , uninteresting location",location general,negative
This hotel itself and the staff are very adequate but being located in downtown Miami is a hinderance .,service general,positive
This hotel itself and the staff are very adequate but being located in downtown Miami is a hinderance .,location general,negative
"It is far from the beaches and its pool and health facilities are very small , considering it is in Florida .",facilities design_features,negative
"It is far from the beaches and its pool and health facilities are very small , considering it is in Florida .",location general,negative
The surrounding area is undergoing a great deal of building and renovation so currently it is noisy ; I am sure it will improve in the next few years .,hotel comfort,negative
Overall a good hotel for business meetings but not for vacationers .,hotel general,positive
Nice Place,hotel general,positive
I satyed four nights at the hotel for a conference and found it to be a fine establishment .,hotel general,positive
