,id,Sentence,Aspect Term,polarity,word_count,vector,Aspect_TFIDF
3446,1638,price except reason food calib ,food ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3447,2472,go focu tamarind margarita ,tamarind margarita ,1,4,[[0.5 0.5 0.5 0.5]],0.0
3448,260,filet mignon dish superb ,filet mignon dish ,1,4,[[0.5 0.5 0.5 0.5]],0.0
3449,3482,regular due consist good food eas get tabl ,food ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3450,3482,regular due consist good food eas get tabl ,get tabl ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.0
3451,2807,place japanes ever get ,place ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3452,3120,food good cant lie ,food ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3453,3590,great food lt one person eat ,food ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3454,1534,didnt expect like nosh much pastrami challah sandwich otherworldli soup like mom knish give yonah schimmel run money ,pastrami challah sandwich ,1,18,"[[0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.4472136 0.2236068
  0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.2236068
  0.2236068 0.2236068 0.2236068]]",0.0
3455,1534,didnt expect like nosh much pastrami challah sandwich otherworldli soup like mom knish give yonah schimmel run money ,soup ,1,18,"[[0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.4472136 0.2236068
  0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.2236068
  0.2236068 0.2236068 0.2236068]]",0.22360679774997896
3456,1534,didnt expect like nosh much pastrami challah sandwich otherworldli soup like mom knish give yonah schimmel run money ,knish ,1,18,"[[0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.4472136 0.2236068
  0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.2236068
  0.2236068 0.2236068 0.2236068]]",0.22360679774997896
3457,1778,atmospher noth special feel like sushi establish tokyo ,atmospher ,0,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3458,3071,cozi romant atomospher around tabl ,atomospher ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3459,3071,cozi romant atomospher around tabl ,tabl ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3460,47,place worth go even beer ,beer ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3461,2995,realli like scallop mahi mahi saffron risottoyum ,scallop ,1,7,[[0.33333333 0.66666667 0.33333333 0.33333333 0.33333333 0.33333333]],0.3333333333333333
3462,2995,realli like scallop mahi mahi saffron risottoyum ,mahi mahi saffron risotto ,1,7,[[0.33333333 0.66666667 0.33333333 0.33333333 0.33333333 0.33333333]],0.0
3463,2215,ambienc fun price great top fact food realli tasti ,ambienc ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
3464,2215,ambienc fun price great top fact food realli tasti ,price ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
3465,2215,ambienc fun price great top fact food realli tasti ,food ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
3466,2100,get go go hamburg matter review say ,go go hamburg ,-1,7,[[0.33333333 0.66666667 0.33333333 0.33333333 0.33333333 0.33333333]],0.0
3467,479,sandwhich outofthi world ,sandwhich ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
3468,3379,live upper manhattan siam squar place thia food ,thia food ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.0
3469,1733,decor charm ,decor ,1,2,[[0.70710678 0.70710678]],0.7071067811865475
3470,1885,food well prepar ,food ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
3471,1358,realli tasti spring roll noodl good price though ,spring roll ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.0
3472,1358,realli tasti spring roll noodl good price though ,noodl ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3473,1358,realli tasti spring roll noodl good price though ,price ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3474,2389,good hey food bad dim sum suppos smaller portion tri dish smaller dish cheap ,dim sum ,-1,14,"[[0.23570226 0.23570226 0.23570226 0.47140452 0.23570226 0.23570226
  0.23570226 0.23570226 0.47140452 0.23570226 0.23570226 0.23570226]]",0.0
3475,2389,good hey food bad dim sum suppos smaller portion tri dish smaller dish cheap ,food ,1,14,"[[0.23570226 0.23570226 0.23570226 0.47140452 0.23570226 0.23570226
  0.23570226 0.23570226 0.47140452 0.23570226 0.23570226 0.23570226]]",0.23570226039551587
3476,2389,good hey food bad dim sum suppos smaller portion tri dish smaller dish cheap ,portion ,-1,14,"[[0.23570226 0.23570226 0.23570226 0.47140452 0.23570226 0.23570226
  0.23570226 0.23570226 0.47140452 0.23570226 0.23570226 0.23570226]]",0.23570226039551587
3477,2389,good hey food bad dim sum suppos smaller portion tri dish smaller dish cheap ,dish ,0,14,"[[0.23570226 0.23570226 0.23570226 0.47140452 0.23570226 0.23570226
  0.23570226 0.23570226 0.47140452 0.23570226 0.23570226 0.23570226]]",0.47140452079103173
3478,2389,good hey food bad dim sum suppos smaller portion tri dish smaller dish cheap ,dish ,0,14,"[[0.23570226 0.23570226 0.23570226 0.47140452 0.23570226 0.23570226
  0.23570226 0.23570226 0.47140452 0.23570226 0.23570226 0.23570226]]",0.47140452079103173
3479,3087,peopl attest spend drink new york bar hardli feel thing drink plenti uniqu ,drink ,-1,13,"[[0.25819889 0.25819889 0.51639778 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889]]",0.5163977794943222
3480,3087,peopl attest spend drink new york bar hardli feel thing drink plenti uniqu ,bar ,-1,13,"[[0.25819889 0.25819889 0.51639778 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889]]",0.2581988897471611
3481,3087,peopl attest spend drink new york bar hardli feel thing drink plenti uniqu ,drink ,1,13,"[[0.25819889 0.25819889 0.51639778 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889]]",0.5163977794943222
3482,2847,complimentari stuff kept come waiter saw open gift receiv dessert plate happi birthday written candleveri nice touch attent staff ,stuff ,1,19,"[[0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573]]",0.22941573387056174
3483,2847,complimentari stuff kept come waiter saw open gift receiv dessert plate happi birthday written candleveri nice touch attent staff ,waiter ,1,19,"[[0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573]]",0.22941573387056174
3484,2847,complimentari stuff kept come waiter saw open gift receiv dessert plate happi birthday written candleveri nice touch attent staff ,dessert ,1,19,"[[0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573]]",0.22941573387056174
3485,2847,complimentari stuff kept come waiter saw open gift receiv dessert plate happi birthday written candleveri nice touch attent staff ,staff ,1,19,"[[0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573]]",0.22941573387056174
3486,418,food arriv minut call cold soggi ,food ,-1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3487,871,go pretheatr menu even greater deal ,pretheatr menu ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
3488,3266,someon appreci simplic eleg wonder present tast seafood veget regardless portion size kai place ,seafood ,1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
3489,3266,someon appreci simplic eleg wonder present tast seafood veget regardless portion size kai place ,veget ,1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
3490,3266,someon appreci simplic eleg wonder present tast seafood veget regardless portion size kai place ,portion size ,-1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.0
3491,966,price beat qualiti quantiti fresh tast ,price ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3492,966,price beat qualiti quantiti fresh tast ,qualiti ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3493,966,price beat qualiti quantiti fresh tast ,quantiti ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3494,966,price beat qualiti quantiti fresh tast ,fresh ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3495,966,price beat qualiti quantiti fresh tast ,tast ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3496,980,check wont hurt stomach wallet ,stomach ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3497,980,check wont hurt stomach wallet ,wallet ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3498,2546,littl tonino awesom favorit deliveri place kennsington honestli best gnochi ever ,gnochi ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
3499,937,incred poor servic food qualiti exorbit price ,servic ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3500,937,incred poor servic food qualiti exorbit price ,food qualiti ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
3501,937,incred poor servic food qualiti exorbit price ,price ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3502,2712,time alway great meal ,meal ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3503,1170,go back line like three time averag cant walk anymor ,line ,-1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3504,3043,usual get dinner special reason price tasti ,dinner special ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
3505,3043,usual get dinner special reason price tasti ,price ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3506,41,horribl food horribl servic ,food ,-1,4,[[0.40824829 0.81649658 0.40824829]],0.4082482904638631
3507,41,horribl food horribl servic ,servic ,-1,4,[[0.40824829 0.81649658 0.40824829]],0.4082482904638631
3508,3677,wine chees plate plenti cant wait tri fondu tabl grill ,wine ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3509,3677,wine chees plate plenti cant wait tri fondu tabl grill ,chees ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3510,3677,wine chees plate plenti cant wait tri fondu tabl grill ,fondu ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3511,3677,wine chees plate plenti cant wait tri fondu tabl grill ,tabl grill ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.0
3512,1326,treat us well food extrem fresh wellprepar ,food ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3513,2400,exot salad basic ly delciou littl green salad peanut sauc perfect sweet basil fri tofu ,exot salad ,1,15,"[[0.24253563 0.24253563 0.24253563 0.24253563 0.24253563 0.24253563
  0.24253563 0.24253563 0.24253563 0.24253563 0.48507125 0.24253563
  0.24253563 0.24253563]]",0.0
3514,2400,exot salad basic ly delciou littl green salad peanut sauc perfect sweet basil fri tofu ,green salad ,1,15,"[[0.24253563 0.24253563 0.24253563 0.24253563 0.24253563 0.24253563
  0.24253563 0.24253563 0.24253563 0.24253563 0.48507125 0.24253563
  0.24253563 0.24253563]]",0.0
3515,2400,exot salad basic ly delciou littl green salad peanut sauc perfect sweet basil fri tofu ,sweet basil fri tofu ,1,15,"[[0.24253563 0.24253563 0.24253563 0.24253563 0.24253563 0.24253563
  0.24253563 0.24253563 0.24253563 0.24253563 0.48507125 0.24253563
  0.24253563 0.24253563]]",0.0
3516,2400,exot salad basic ly delciou littl green salad peanut sauc perfect sweet basil fri tofu ,peanut sauc ,1,15,"[[0.24253563 0.24253563 0.24253563 0.24253563 0.24253563 0.24253563
  0.24253563 0.24253563 0.24253563 0.24253563 0.48507125 0.24253563
  0.24253563 0.24253563]]",0.0
3517,3171,big complaint toast avail ,toast ,-1,4,[[0.5 0.5 0.5 0.5]],0.5
3518,2998,even food wasnt good garden great place sit outsid relax ,food ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3519,2998,even food wasnt good garden great place sit outsid relax ,garden ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3520,2998,even food wasnt good garden great place sit outsid relax ,place ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3521,1627,volar virgin weekli regular everyon get treat cant ask servic friendli ,servic ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
3522,739,food came wrong waiter found wine show end meal ,food ,-1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
3523,739,food came wrong waiter found wine show end meal ,waiter ,-1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
3524,739,food came wrong waiter found wine show end meal ,wine ,-1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
3525,739,food came wrong waiter found wine show end meal ,meal ,0,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
3526,2492,chicken steak season cook perfect lamb sandwhich great heartier appetit ,chicken ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3527,2492,chicken steak season cook perfect lamb sandwhich great heartier appetit ,steak ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3528,2492,chicken steak season cook perfect lamb sandwhich great heartier appetit ,lamb sandwhich ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.0
3529,2390,saw heat least one frozen item though im sure dim sum dish ,dim sum dish ,-1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.0
3530,3467,your go go back food good ,food ,1,6,[[0.35355339 0.35355339 0.70710678 0.35355339 0.35355339]],0.35355339059327373
3531,334,food great servic even better ,food ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3532,334,food great servic even better ,servic ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3533,1558,hardli call restaur possibl best deal manhatten plate heap rice entre ,rice ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
3534,1558,hardli call restaur possibl best deal manhatten plate heap rice entre ,entre ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
3535,913,tradit french decour pleasant though hall rather noisi restaur full rais voic abl maintain convers ,tradit french decour ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.0
