reviewText,AspectTerm,Sentiment
"I ordered these Friday evening for my mother ' s 88th birthday , hoping they ' d arrive before the following Thursday .",shipment delivery,positive
They got there Monday afternoon !,shipment delivery,positive
"I feel we got really great service from this company , and tremendous value for the price .",amazon prices,positive
I will definitely do business with them again !,food general,positive
It taste great !,food quality,positive
"It has a great smokey flavor and taste great on burgers , chicken , pork and fish .",food quality,positive
"And although the container is small , a little goes a long way .",food style_options,negative
Great on lamb and on veggies also .,food quality,positive
Throughout the years anything that I have ordered from Amazon has always been a great product and I have always received excellent customer service .,amazon availability,positive
I eat a teaspoon of coconut oil at night to maintain regularity .,food general,positive
I ' ve also found that certain foods taste better when cooking in coconut oil .,food quality,positive
"I ' ve tried several brands , but the Nutiva brands tastes best to me .",food quality,positive
I dinged this review one star because these jars are made of plastic rather than glass .,food general,negative
If they shipped in glass jars,shipment quality,positive
Nutiva coconut oil would be a perfect product .,food quality,positive
After getting him some medicine and switching his food to Natural Choice he looks like a new dog .,food general,positive
"He is kind of picky about his food as well , and he really loves this .",food general,positive
Great product !,food quality,positive
I love giving them this treat because they enjoy it so much !,food general,positive
My dogs go absolutely wild for the Blue Dog treats .,food general,positive
"I get the assorted flavors , and there is not one that doesn ' t get inhaled .",food quality,positive
"I find them easy to break , but I ' m just not fast enough for the pups .",food quality,positive
These are simply the best treats for your dog .,food quality,positive
I love this stuff ! ! !,food general,positive
"I mean , it ' s just powered malted stuff . what do I know .",food quality,negative
Expected this gluten - free mix to be somewhat similar to regular angel food cake mixes in that only water and vanilla would need to be added .,food quality,positive
Was quite disappointed to learn that 12 egg whites are also needed .,food style_options,negative
This results in a lot of egg yolks which need to be used in another recipe or pitched .,food general,negative
"If that many eggs are needed , I might as well make the cake from scratch .",food general,negative
No need for a mix .,food general,positive
"As a side note , the cake mix did perform well and produce a good angel food cake .",food quality,positive
But it has been a lifesaver .,food quality,positive
The babycok is easy to use and does a great job even with carrots and other tougher foods .,food quality,positive
The babycok is easy to use and does a great job even with carrots and other tougher foods .,food quality,positive
I totally recommend it .,food general,positive
It is money well spent .,food prices,positive
This is a great alternative to peanut butter .,food general,positive
Great taste without the fat or calories .,food quality,positive
This should be in every heath conscious pantry . a great travel food as well .,food quality,positive
This should be in every heath conscious pantry . a great travel food as well .,food general,positive
